Quarter,Minute,Second,Down,ToGo,YardLine,SeriesFirstDown,Formation,YardLineDirection,OffenseTeam,DefenseTeam,PlayType,PlayDirection
1,1,15,1,10,25,0,SHOTGUN,OWN,TEN,IND,PASS,SHORT RIGHT
2,15,0,3,9,26,1,SHOTGUN,OWN,TEN,IND,PASS,DEEP MIDDLE
2,14,1,1,20,39,0,SHOTGUN,OWN,TEN,IND,PASS,DEEP LEFT
2,13,53,1,10,42,1,SHOTGUN,OWN,IND,TEN,PASS,SHORT MIDDLE
2,9,1,1,10,13,0,UNDER CENTER,OWN,IND,TEN,PASS,SHORT RIGHT
2,8,14,3,3,20,1,SHOTGUN,OWN,IND,TEN,PASS,SHORT MIDDLE
2,7,37,1,10,32,1,UNDER CENTER,OWN,IND,TEN,PASS,DEEP MIDDLE
2,7,26,1,10,25,0,SHOTGUN,OWN,TEN,IND,PASS,SHORT LEFT
2,5,23,1,10,15,0,UNDER CENTER,OWN,IND,TEN,PASS,DEEP LEFT
2,2,5,2,11,24,1,NO HUDDLE SHOTGUN,OWN,TEN,IND,PASS,SHORT RIGHT
2,1,57,1,10,35,0,SHOTGUN,OWN,TEN,IND,PASS,SHORT MIDDLE
2,1,38,2,5,40,1,NO HUDDLE SHOTGUN,OWN,TEN,IND,PASS,SHORT MIDDLE
2,1,17,1,10,48,0,NO HUDDLE SHOTGUN,OWN,TEN,IND,PASS,SHORT MIDDLE
3,14,55,1,10,10,0,SHOTGUN,OWN,IND,TEN,PASS,SHORT MIDDLE
3,12,57,2,11,22,1,SHOTGUN,OWN,IND,TEN,PASS,SHORT LEFT
3,11,31,2,10,33,0,SHOTGUN,OWN,IND,TEN,PASS,SHORT RIGHT
3,10,1,2,7,20,1,UNDER CENTER,OWN,TEN,IND,PASS,SHORT LEFT
3,7,24,1,10,25,0,SHOTGUN,OWN,TEN,IND,PASS,SHORT LEFT
3,6,39,3,3,32,1,NO HUDDLE SHOTGUN,OWN,TEN,IND,PASS,SHORT MIDDLE
3,5,30,2,18,31,0,SHOTGUN,OWN,TEN,IND,PASS,SHORT LEFT
3,5,25,3,18,31,0,SHOTGUN,OWN,TEN,IND,PASS,SHORT LEFT
3,4,45,1,10,15,0,SHOTGUN,OWN,IND,TEN,PASS,SHORT RIGHT
3,2,18,3,4,36,1,SHOTGUN,OWN,IND,TEN,PASS,SHORT RIGHT
3,1,29,1,10,45,0,UNDER CENTER,OWN,IND,TEN,PASS,SHORT LEFT
3,0,38,2,7,48,1,SHOTGUN,OWN,IND,TEN,PASS,SHORT LEFT
4,12,12,1,10,25,0,SHOTGUN,OWN,TEN,IND,PASS,SHORT LEFT
4,11,47,1,20,15,0,SHOTGUN,OWN,TEN,IND,PASS,SHORT LEFT
4,10,59,3,4,31,0,SHOTGUN,OWN,TEN,IND,PASS,SHORT LEFT
4,8,57,2,7,48,0,SHOTGUN,OWN,IND,TEN,PASS,SHORT LEFT
4,8,18,3,9,46,0,SHOTGUN,OWN,IND,TEN,PASS,DEEP LEFT
4,5,20,3,6,26,1,SHOTGUN,OWN,TEN,IND,PASS,SHORT RIGHT
4,3,50,2,8,42,0,SHOTGUN,OWN,TEN,IND,PASS,SHORT RIGHT
4,3,12,3,8,42,1,SHOTGUN,OWN,TEN,IND,PASS,DEEP RIGHT
1,3,59,1,10,24,1,UNDER CENTER,OWN,NYG,TB,PASS,SHORT MIDDLE
1,3,14,1,10,36,0,UNDER CENTER,OWN,NYG,TB,PASS,SHORT LEFT
1,2,38,2,9,37,1,SHOTGUN,OWN,NYG,TB,PASS,SHORT RIGHT
2,13,32,1,10,27,1,UNDER CENTER,OWN,TB,NYG,PASS,SHORT MIDDLE
2,9,25,3,18,18,0,SHOTGUN,OWN,NYG,TB,PASS,SHORT LEFT
2,8,51,1,10,36,1,UNDER CENTER,OWN,TB,NYG,PASS,DEEP RIGHT
2,3,37,3,13,24,1,SHOTGUN,OWN,NYG,TB,PASS,DEEP RIGHT
2,2,22,2,6,46,1,SHOTGUN,OWN,NYG,TB,PASS,SHORT LEFT
2,1,17,1,10,14,1,SHOTGUN,OWN,TB,NYG,PASS,DEEP RIGHT
2,0,54,1,10,34,0,SHOTGUN,OWN,TB,NYG,PASS,SHORT RIGHT
2,0,49,2,10,34,0,SHOTGUN,OWN,TB,NYG,PASS,SHORT MIDDLE
2,0,45,3,10,34,0,SHOTGUN,OWN,TB,NYG,PASS,DEEP LEFT
3,14,56,1,10,10,0,UNDER CENTER,OWN,TB,NYG,PASS,SHORT MIDDLE
3,14,23,2,9,11,1,SHOTGUN,OWN,TB,NYG,PASS,SHORT LEFT
3,14,8,1,10,24,0,UNDER CENTER,OWN,TB,NYG,PASS,SHORT RIGHT
3,13,37,2,8,26,0,SHOTGUN,OWN,TB,NYG,PASS,SHORT RIGHT
3,12,56,3,1,33,1,UNDER CENTER,OWN,TB,NYG,PASS,SHORT RIGHT
3,12,14,1,10,41,0,UNDER CENTER,OWN,TB,NYG,PASS,SHORT RIGHT
3,11,46,1,20,31,0,SHOTGUN,OWN,TB,NYG,PASS,DEEP RIGHT
3,11,26,1,30,21,1,SHOTGUN,OWN,TB,NYG,PASS,SHORT LEFT
3,1,26,2,6,33,1,UNDER CENTER,OWN,NYG,TB,PASS,DEEP LEFT
4,12,58,1,10,23,1,UNDER CENTER,OWN,TB,NYG,PASS,DEEP MIDDLE
4,9,6,2,6,27,0,UNDER CENTER,OWN,NYG,TB,PASS,SHORT RIGHT
4,7,33,1,10,30,0,SHOTGUN,OWN,TB,NYG,PASS,SHORT RIGHT
4,4,30,2,8,35,1,SHOTGUN,OWN,NYG,TB,PASS,SHORT MIDDLE
4,3,46,1,10,34,1,SHOTGUN,OWN,TB,NYG,PASS,SHORT LEFT
4,0,23,1,10,20,0,SHOTGUN,OWN,TB,NYG,PASS,DEEP RIGHT
1,14,56,1,10,21,0,SHOTGUN,OWN,WAS,HOU,PASS,SHORT RIGHT
1,14,24,3,9,22,0,NO HUDDLE SHOTGUN,OWN,WAS,HOU,PASS,SHORT LEFT
1,13,36,2,7,30,0,SHOTGUN,OWN,HOU,WAS,PASS,SHORT MIDDLE
1,13,1,3,1,36,1,UNDER CENTER,OWN,HOU,WAS,PASS,SHORT RIGHT
1,9,2,2,6,13,0,NO HUDDLE,OWN,WAS,HOU,PASS,DEEP RIGHT
1,8,58,3,6,13,1,SHOTGUN,OWN,WAS,HOU,PASS,SHORT MIDDLE
1,6,47,3,5,36,0,SHOTGUN,OWN,WAS,HOU,PASS,DEEP MIDDLE
1,6,28,1,10,31,1,UNDER CENTER,OWN,HOU,WAS,PASS,SHORT MIDDLE
1,5,57,1,10,47,0,UNDER CENTER,OWN,HOU,WAS,PASS,SHORT LEFT
1,2,51,2,6,29,1,NO HUDDLE SHOTGUN,OWN,WAS,HOU,PASS,DEEP LEFT
2,13,7,3,11,24,0,SHOTGUN,OWN,HOU,WAS,PASS,DEEP LEFT
2,9,32,3,5,30,0,SHOTGUN,OWN,HOU,WAS,PASS,SHORT RIGHT
2,9,21,1,10,40,0,SHOTGUN,OWN,WAS,HOU,PASS,SHORT LEFT
2,8,52,2,1,49,0,NO HUDDLE SHOTGUN,OWN,WAS,HOU,PASS,DEEP LEFT
2,2,0,2,10,14,0,SHOTGUN,OWN,WAS,HOU,PASS,SHORT LEFT
2,1,31,3,4,20,1,NO HUDDLE SHOTGUN,OWN,WAS,HOU,PASS,SHORT MIDDLE
2,0,31,1,10,34,0,SHOTGUN,OWN,WAS,HOU,PASS,SHORT RIGHT
2,0,21,2,5,39,0,SHOTGUN,OWN,WAS,HOU,PASS,DEEP LEFT
2,0,14,3,5,39,1,SHOTGUN,OWN,WAS,HOU,PASS,SHORT MIDDLE
3,15,0,1,10,25,0,UNDER CENTER,OWN,HOU,WAS,PASS,SHORT RIGHT
3,13,49,3,2,33,1,SHOTGUN,OWN,HOU,WAS,PASS,SHORT MIDDLE
3,5,39,2,9,27,0,SHOTGUN,OWN,HOU,WAS,PASS,SHORT LEFT
3,4,47,1,10,25,1,SHOTGUN,OWN,HOU,WAS,PASS,SHORT LEFT
3,1,13,1,10,33,1,SHOTGUN,OWN,WAS,HOU,PASS,SHORT LEFT
3,0,30,1,10,45,0,SHOTGUN,OWN,WAS,HOU,PASS,SHORT LEFT
4,11,52,1,10,27,0,SHOTGUN,OWN,HOU,WAS,PASS,SHORT MIDDLE
4,11,17,2,6,31,1,SHOTGUN,OWN,HOU,WAS,PASS,SHORT MIDDLE
4,5,42,2,14,32,0,SHOTGUN,OWN,WAS,HOU,PASS,SHORT RIGHT
4,3,56,2,7,45,0,SHOTGUN,OWN,HOU,WAS,PASS,SHORT RIGHT
4,3,51,3,7,45,1,SHOTGUN,OWN,HOU,WAS,PASS,SHORT LEFT
4,0,33,3,1,44,1,SHOTGUN,OWN,WAS,HOU,PASS,SHORT MIDDLE
1,14,19,2,1,34,1,UNDER CENTER,OWN,ARI,OAK,PASS,DEEP LEFT
1,6,8,1,10,30,0,UNDER CENTER,OWN,OAK,ARI,PASS,SHORT RIGHT
1,3,56,2,5,34,0,SHOTGUN,OWN,ARI,OAK,PASS,SHORT RIGHT
1,3,52,3,5,34,0,SHOTGUN,OWN,ARI,OAK,PASS,SHORT LEFT
1,2,12,3,2,29,0,SHOTGUN,OWN,OAK,ARI,PASS,DEEP LEFT
1,0,27,3,5,41,1,SHOTGUN,OWN,ARI,OAK,PASS,SHORT LEFT
1,0,16,1,10,25,0,SHOTGUN,OWN,OAK,ARI,PASS,SHORT RIGHT
2,14,27,1,10,37,0,SHOTGUN,OWN,OAK,ARI,PASS,SHORT MIDDLE
2,12,8,2,8,39,0,SHOTGUN,OWN,ARI,OAK,PASS,DEEP RIGHT
2,4,10,1,10,11,0,UNDER CENTER,OWN,ARI,OAK,PASS,SHORT RIGHT
2,3,17,3,9,12,0,SHOTGUN,OWN,ARI,OAK,PASS,SHORT LEFT
2,2,59,1,10,37,0,UNDER CENTER,OWN,OAK,ARI,PASS,SHORT LEFT
2,2,17,3,7,40,0,SHOTGUN,OWN,OAK,ARI,PASS,SHORT LEFT
2,1,58,2,4,26,1,SHOTGUN,OWN,ARI,OAK,PASS,SHORT RIGHT
2,1,38,1,10,32,1,NO HUDDLE SHOTGUN,OWN,ARI,OAK,PASS,SHORT RIGHT
2,1,23,2,15,44,0,SHOTGUN,OWN,ARI,OAK,PASS,SHORT RIGHT
2,1,15,3,20,39,0,SHOTGUN,OWN,ARI,OAK,PASS,SHORT LEFT
2,1,2,1,10,9,0,UNDER CENTER,OWN,OAK,ARI,PASS,SHORT RIGHT
3,8,24,2,8,37,0,UNDER CENTER,OWN,ARI,OAK,PASS,DEEP RIGHT
3,8,15,3,8,37,0,SHOTGUN,OWN,ARI,OAK,PASS,SHORT RIGHT
3,6,40,3,4,41,1,SHOTGUN,OWN,OAK,ARI,PASS,DEEP LEFT
4,14,21,3,11,24,0,SHOTGUN,OWN,ARI,OAK,PASS,SHORT RIGHT
4,12,45,2,11,26,1,SHOTGUN,OWN,OAK,ARI,PASS,SHORT LEFT
4,4,28,2,9,26,0,NO HUDDLE SHOTGUN,OWN,OAK,ARI,PASS,SHORT MIDDLE
4,3,56,3,9,26,0,SHOTGUN,OWN,OAK,ARI,PASS,DEEP LEFT
4,3,20,3,9,41,0,SHOTGUN,OWN,ARI,OAK,PASS,SHORT LEFT
4,3,5,1,10,2,0,UNDER CENTER,OWN,OAK,ARI,PASS,DEEP LEFT
4,3,0,2,10,2,0,SHOTGUN,OWN,OAK,ARI,PASS,SHORT MIDDLE
4,2,56,3,10,2,0,SHOTGUN,OWN,OAK,ARI,PASS,DEEP MIDDLE
4,1,53,1,10,20,0,SHOTGUN,OWN,OAK,ARI,PASS,SHORT RIGHT
4,1,26,2,1,29,1,SHOTGUN,OWN,OAK,ARI,PASS,SHORT LEFT
4,1,7,2,10,31,1,SHOTGUN,OWN,OAK,ARI,PASS,DEEP LEFT
1,15,0,1,10,25,0,UNDER CENTER,OWN,DEN,LAC,PASS,SHORT RIGHT
1,14,55,2,10,25,0,SHOTGUN,OWN,DEN,LAC,PASS,SHORT RIGHT
1,14,35,2,5,30,0,UNDER CENTER,OWN,DEN,LAC,PASS,SHORT RIGHT
1,14,31,3,5,30,0,SHOTGUN,OWN,DEN,LAC,PASS,SHORT RIGHT
1,13,12,2,9,21,0,SHOTGUN,OWN,LAC,DEN,PASS,SHORT LEFT
1,12,27,3,6,24,1,SHOTGUN,OWN,LAC,DEN,PASS,DEEP MIDDLE
1,6,55,1,10,8,0,UNDER CENTER,OWN,DEN,LAC,PASS,SHORT LEFT
1,5,45,1,10,24,0,UNDER CENTER,OWN,DEN,LAC,PASS,SHORT MIDDLE
1,5,39,2,10,24,0,SHOTGUN,OWN,DEN,LAC,PASS,SHORT LEFT
1,4,59,3,2,32,0,SHOTGUN,OWN,DEN,LAC,PASS,DEEP RIGHT
1,4,0,2,10,18,0,SHOTGUN,OWN,LAC,DEN,PASS,SHORT LEFT
1,3,56,3,10,18,1,SHOTGUN,OWN,LAC,DEN,PASS,DEEP LEFT
1,3,18,1,10,45,1,UNDER CENTER,OWN,LAC,DEN,PASS,DEEP MIDDLE
2,14,21,1,10,42,0,SHOTGUN,OWN,DEN,LAC,PASS,SHORT LEFT
2,13,42,2,8,44,0,UNDER CENTER,OWN,DEN,LAC,PASS,SHORT LEFT
2,13,3,3,5,47,0,SHOTGUN,OWN,DEN,LAC,PASS,DEEP LEFT
2,12,58,4,5,47,1,UNDER CENTER,OWN,DEN,LAC,PASS,SHORT LEFT
2,11,21,2,8,15,0,SHOTGUN,OWN,LAC,DEN,PASS,SHORT RIGHT
2,11,16,3,8,15,1,SHOTGUN,OWN,LAC,DEN,PASS,SHORT LEFT
2,9,17,2,20,32,0,SHOTGUN,OWN,LAC,DEN,PASS,SHORT LEFT
2,6,53,1,10,16,1,SHOTGUN,OWN,LAC,DEN,PASS,SHORT LEFT
2,5,37,2,7,29,0,UNDER CENTER,OWN,LAC,DEN,PASS,DEEP RIGHT
2,5,31,3,7,29,1,SHOTGUN,OWN,LAC,DEN,PASS,SHORT LEFT
2,2,35,1,10,42,0,SHOTGUN,OWN,DEN,LAC,PASS,SHORT MIDDLE
2,2,31,2,10,42,0,SHOTGUN,OWN,DEN,LAC,PASS,SHORT RIGHT
2,2,24,3,10,42,1,SHOTGUN,OWN,DEN,LAC,PASS,SHORT RIGHT
2,1,55,1,15,48,0,SHOTGUN,OWN,DEN,LAC,PASS,SHORT LEFT
2,0,56,1,10,9,0,SHOTGUN,OWN,LAC,DEN,PASS,SHORT LEFT
2,0,25,3,5,14,0,SHOTGUN,OWN,LAC,DEN,PASS,SHORT RIGHT
2,0,19,1,10,19,0,SHOTGUN,OWN,LAC,DEN,PASS,DEEP MIDDLE
3,15,0,1,10,25,1,UNDER CENTER,OWN,LAC,DEN,PASS,DEEP LEFT
3,9,31,2,5,30,0,SHOTGUN,OWN,DEN,LAC,PASS,SHORT RIGHT
3,8,50,3,2,33,0,SHOTGUN,OWN,DEN,LAC,PASS,SHORT RIGHT
3,8,38,1,10,22,0,SHOTGUN,OWN,LAC,DEN,PASS,SHORT MIDDLE
3,6,36,2,6,38,1,UNDER CENTER,OWN,LAC,DEN,PASS,SHORT LEFT
3,5,10,2,7,48,0,UNDER CENTER,OWN,LAC,DEN,PASS,SHORT LEFT
3,2,17,1,10,26,0,SHOTGUN,OWN,LAC,DEN,PASS,SHORT MIDDLE
3,1,1,3,1,35,0,SHOTGUN,OWN,LAC,DEN,PASS,SHORT LEFT
3,0,24,1,10,46,0,SHOTGUN,OWN,DEN,LAC,PASS,SHORT LEFT
4,15,0,2,10,46,1,SHOTGUN,OWN,DEN,LAC,PASS,SHORT MIDDLE
4,12,11,1,10,28,1,SHOTGUN,OWN,LAC,DEN,PASS,SHORT RIGHT
4,11,26,1,10,45,0,SHOTGUN,OWN,LAC,DEN,PASS,SHORT LEFT
4,6,42,1,10,26,1,UNDER CENTER,OWN,DEN,LAC,PASS,SHORT RIGHT
4,6,38,2,10,26,1,SHOTGUN,OWN,DEN,LAC,PASS,SHORT MIDDLE
4,4,48,3,4,47,0,SHOTGUN,OWN,DEN,LAC,PASS,DEEP LEFT
4,3,38,2,7,23,0,UNDER CENTER,OWN,LAC,DEN,PASS,SHORT RIGHT
4,3,33,3,6,24,1,SHOTGUN,OWN,LAC,DEN,PASS,SHORT RIGHT
4,1,51,1,10,8,0,SHOTGUN,OWN,DEN,LAC,PASS,SHORT RIGHT
4,1,28,2,5,13,1,SHOTGUN,OWN,DEN,LAC,PASS,SHORT LEFT
4,0,37,2,16,45,0,SHOTGUN,OWN,DEN,LAC,PASS,SHORT RIGHT
1,14,24,2,11,14,0,SHOTGUN,OWN,PHI,NO,PASS,DEEP RIGHT
1,14,18,3,11,14,0,SHOTGUN,OWN,PHI,NO,PASS,SHORT LEFT
1,9,2,1,10,45,0,SHOTGUN,OWN,PHI,NO,PASS,SHORT MIDDLE
1,7,24,2,9,15,0,SHOTGUN,OWN,NO,PHI,PASS,DEEP MIDDLE
1,7,19,3,9,15,1,SHOTGUN,OWN,NO,PHI,PASS,SHORT RIGHT
1,6,41,1,10,25,1,UNDER CENTER,OWN,NO,PHI,PASS,SHORT RIGHT
1,5,25,2,9,42,1,UNDER CENTER,OWN,NO,PHI,PASS,SHORT MIDDLE
1,2,49,1,10,30,0,UNDER CENTER,OWN,PHI,NO,PASS,DEEP MIDDLE
1,1,58,1,10,32,0,UNDER CENTER,OWN,NO,PHI,PASS,DEEP RIGHT
1,1,52,2,15,27,1,SHOTGUN,OWN,NO,PHI,PASS,DEEP MIDDLE
2,12,7,1,10,25,1,SHOTGUN,OWN,PHI,NO,PASS,SHORT RIGHT
2,10,45,2,9,38,0,SHOTGUN,OWN,PHI,NO,PASS,SHORT RIGHT
2,8,42,1,10,25,0,SHOTGUN,OWN,NO,PHI,PASS,DEEP RIGHT
2,7,53,3,10,25,0,SHOTGUN,OWN,NO,PHI,PASS,SHORT MIDDLE
2,7,40,1,10,25,1,UNDER CENTER,OWN,PHI,NO,PASS,SHORT LEFT
2,2,7,2,7,19,1,SHOTGUN,OWN,NO,PHI,PASS,SHORT MIDDLE
2,1,58,1,10,41,1,SHOTGUN,OWN,NO,PHI,PASS,DEEP LEFT
2,0,56,2,5,76,0,SHOTGUN,OPP,NO,PHI,PASS,DEEP RIGHT
2,0,50,3,5,76,1,SHOTGUN,OPP,NO,PHI,PASS,SHORT RIGHT
2,0,45,1,10,85,0,SHOTGUN,OPP,NO,PHI,PASS,SHORT RIGHT
2,0,35,1,10,7,0,SHOTGUN,OWN,PHI,NO,PASS,SHORT RIGHT
3,14,16,2,3,37,1,UNDER CENTER,OWN,NO,PHI,PASS,SHORT LEFT
3,13,36,1,10,46,1,UNDER CENTER,OWN,NO,PHI,PASS,DEEP LEFT
3,11,20,1,10,25,1,SHOTGUN,OWN,PHI,NO,PASS,SHORT LEFT
3,10,46,1,10,36,0,SHOTGUN,OWN,PHI,NO,PASS,SHORT RIGHT
3,10,42,2,10,36,0,SHOTGUN,OWN,PHI,NO,PASS,SHORT RIGHT
3,10,5,3,5,41,0,SHOTGUN,OWN,PHI,NO,PASS,DEEP RIGHT
3,10,0,4,5,41,0,SHOTGUN,OWN,PHI,NO,PASS,SHORT MIDDLE
3,4,49,2,4,30,0,SHOTGUN,OWN,PHI,NO,PASS,SHORT RIGHT
3,4,4,3,5,29,1,SHOTGUN,OWN,PHI,NO,PASS,SHORT MIDDLE
3,2,34,2,18,29,0,UNDER CENTER,OWN,PHI,NO,PASS,SHORT LEFT
3,1,50,3,6,41,0,SHOTGUN,OWN,PHI,NO,PASS,SHORT MIDDLE
3,0,10,3,2,21,1,SHOTGUN,OWN,NO,PHI,PASS,DEEP MIDDLE
4,13,15,1,10,25,0,SHOTGUN,OWN,PHI,NO,PASS,SHORT RIGHT
4,12,43,2,4,31,0,NO HUDDLE SHOTGUN,OWN,PHI,NO,PASS,SHORT RIGHT
4,12,37,3,4,31,0,SHOTGUN,OWN,PHI,NO,PASS,SHORT RIGHT
4,11,52,4,1,34,0,SHOTGUN,OWN,PHI,NO,PASS,SHORT LEFT
4,6,17,2,3,32,0,NO HUDDLE SHOTGUN,OWN,PHI,NO,PASS,SHORT RIGHT
4,6,12,3,3,32,1,SHOTGUN,OWN,PHI,NO,PASS,SHORT LEFT
4,5,45,1,10,39,0,NO HUDDLE SHOTGUN,OWN,PHI,NO,PASS,DEEP RIGHT
4,5,39,2,10,39,0,SHOTGUN,OWN,PHI,NO,PASS,DEEP RIGHT
4,3,7,1,10,35,0,SHOTGUN,OWN,PHI,NO,PASS,SHORT RIGHT
4,2,2,3,2,43,1,NO HUDDLE SHOTGUN,OWN,PHI,NO,PASS,SHORT RIGHT
1,14,20,2,4,37,1,SHOTGUN,OWN,JAX,PIT,PASS,SHORT MIDDLE
1,11,36,2,8,22,0,SHOTGUN,OWN,PIT,JAX,PASS,SHORT RIGHT
1,10,14,1,10,20,0,UNDER CENTER,OWN,JAX,PIT,PASS,SHORT MIDDLE
1,9,1,3,1,29,0,SHOTGUN,OWN,JAX,PIT,PASS,SHORT MIDDLE
1,7,26,2,6,46,0,SHOTGUN,OWN,PIT,JAX,PASS,SHORT RIGHT
1,7,20,3,6,46,0,SHOTGUN,OWN,PIT,JAX,PASS,SHORT LEFT
2,13,10,1,10,25,0,SHOTGUN,OWN,PIT,JAX,PASS,SHORT MIDDLE
2,12,23,3,11,24,0,SHOTGUN,OWN,PIT,JAX,PASS,SHORT MIDDLE
2,8,28,1,10,26,0,SHOTGUN,OWN,PIT,JAX,PASS,DEEP MIDDLE
2,3,37,1,10,25,0,SHOTGUN,OWN,PIT,JAX,PASS,SHORT LEFT
2,3,33,2,10,25,0,SHOTGUN,OWN,PIT,JAX,PASS,SHORT MIDDLE
2,2,23,1,10,35,0,NO HUDDLE SHOTGUN,OWN,PIT,JAX,PASS,SHORT RIGHT
2,2,0,2,8,37,0,SHOTGUN,OWN,PIT,JAX,PASS,DEEP RIGHT
2,1,55,3,8,37,0,SHOTGUN,OWN,PIT,JAX,PASS,SHORT LEFT
2,1,41,1,10,20,0,SHOTGUN,OWN,JAX,PIT,PASS,SHORT RIGHT
2,1,16,1,10,37,1,SHOTGUN,OWN,PIT,JAX,PASS,DEEP RIGHT
2,0,41,1,10,20,0,SHOTGUN,OWN,PIT,JAX,PASS,SHORT LEFT
2,0,36,2,1,29,1,NO HUDDLE SHOTGUN,OWN,PIT,JAX,PASS,SHORT RIGHT
2,0,32,1,10,36,1,NO HUDDLE SHOTGUN,OWN,PIT,JAX,PASS,SHORT RIGHT
2,0,27,1,10,47,0,NO HUDDLE SHOTGUN,OWN,PIT,JAX,PASS,SHORT LEFT
3,14,21,2,8,27,0,SHOTGUN,OWN,PIT,JAX,PASS,SHORT RIGHT
3,13,38,3,5,30,0,SHOTGUN,OWN,PIT,JAX,PASS,SHORT RIGHT
3,10,43,1,10,45,0,SHOTGUN,OWN,PIT,JAX,PASS,SHORT MIDDLE
3,2,4,1,15,16,0,SHOTGUN,OWN,PIT,JAX,PASS,SHORT MIDDLE
3,1,31,2,9,22,0,SHOTGUN,OWN,PIT,JAX,PASS,DEEP MIDDLE
4,15,0,3,11,24,0,SHOTGUN,OWN,JAX,PIT,PASS,SHORT RIGHT
4,14,14,1,10,17,0,SHOTGUN,OWN,PIT,JAX,PASS,SHORT LEFT
4,13,41,2,7,20,0,SHOTGUN,OWN,PIT,JAX,PASS,SHORT RIGHT
4,10,21,1,10,29,1,SHOTGUN,OWN,PIT,JAX,PASS,SHORT LEFT
4,9,48,1,10,39,0,SHOTGUN,OWN,PIT,JAX,PASS,SHORT RIGHT
4,9,9,2,4,45,1,SHOTGUN,OWN,PIT,JAX,PASS,SHORT MIDDLE
4,7,45,3,18,45,0,SHOTGUN,OWN,PIT,JAX,PASS,SHORT MIDDLE
4,5,19,3,11,43,0,SHOTGUN,OWN,JAX,PIT,PASS,SHORT RIGHT
4,5,6,1,10,20,0,SHOTGUN,OWN,PIT,JAX,PASS,SHORT MIDDLE
4,4,32,2,5,25,0,NO HUDDLE SHOTGUN,OWN,PIT,JAX,PASS,SHORT LEFT
4,4,24,1,10,44,0,SHOTGUN,OWN,PIT,JAX,PASS,SHORT RIGHT
4,1,42,1,10,32,0,SHOTGUN,OWN,PIT,JAX,PASS,SHORT RIGHT
4,1,39,2,4,38,1,NO HUDDLE SHOTGUN,OWN,PIT,JAX,PASS,DEEP LEFT
1,14,26,2,5,30,0,UNDER CENTER,OWN,LA,KC,PASS,SHORT RIGHT
1,14,21,1,10,38,0,SHOTGUN,OWN,LA,KC,PASS,SHORT MIDDLE
1,14,0,2,4,44,1,NO HUDDLE SHOTGUN,OWN,LA,KC,PASS,SHORT RIGHT
3,13,3,2,14,32,0,SHOTGUN,OWN,BAL,CLE,PASS,DEEP RIGHT
1,11,30,1,18,21,0,SHOTGUN,OWN,KC,LA,PASS,SHORT LEFT
1,10,49,2,14,25,0,SHOTGUN,OWN,KC,LA,PASS,SHORT RIGHT
1,10,13,3,8,31,0,SHOTGUN,OWN,KC,LA,PASS,DEEP RIGHT
1,9,56,1,10,17,0,SHOTGUN,OWN,LA,KC,PASS,SHORT RIGHT
1,9,29,2,5,22,0,NO HUDDLE,OWN,LA,KC,PASS,SHORT LEFT
1,9,21,1,10,27,0,UNDER CENTER,OWN,LA,KC,PASS,DEEP MIDDLE
1,9,16,2,10,27,1,SHOTGUN,OWN,LA,KC,PASS,SHORT MIDDLE
1,8,33,1,10,41,1,SHOTGUN,OWN,LA,KC,PASS,SHORT RIGHT
1,5,30,1,10,25,0,SHOTGUN,OWN,KC,LA,PASS,SHORT RIGHT
1,2,48,2,8,18,1,SHOTGUN,OWN,LA,KC,PASS,SHORT MIDDLE
1,2,24,1,10,33,0,NO HUDDLE,OWN,LA,KC,PASS,DEEP LEFT
2,14,17,2,7,28,0,SHOTGUN,OWN,KC,LA,PASS,SHORT RIGHT
2,13,34,3,2,33,1,SHOTGUN,OWN,KC,LA,PASS,DEEP RIGHT
2,5,39,2,6,14,1,SHOTGUN,OWN,LA,KC,PASS,DEEP MIDDLE
2,5,13,1,10,35,0,NO HUDDLE,OWN,LA,KC,PASS,DEEP LEFT
2,4,25,3,6,39,0,SHOTGUN,OWN,LA,KC,PASS,SHORT MIDDLE
2,3,29,2,7,6,0,SHOTGUN,OWN,KC,LA,PASS,SHORT RIGHT
2,3,8,3,1,12,1,SHOTGUN,OWN,KC,LA,PASS,SHORT LEFT
2,1,43,1,10,31,0,SHOTGUN,OWN,KC,LA,PASS,SHORT LEFT
2,1,22,2,5,36,1,NO HUDDLE SHOTGUN,OWN,KC,LA,PASS,SHORT MIDDLE
2,1,4,1,10,44,0,NO HUDDLE SHOTGUN,OWN,KC,LA,PASS,SHORT RIGHT
2,0,42,2,5,49,1,NO HUDDLE SHOTGUN,OWN,KC,LA,PASS,DEEP RIGHT
3,14,55,1,10,29,1,SHOTGUN,OWN,KC,LA,PASS,SHORT LEFT
3,10,10,2,5,41,1,SHOTGUN,OWN,KC,LA,PASS,SHORT LEFT
3,7,4,1,10,35,1,UNDER CENTER,OWN,LA,KC,PASS,SHORT LEFT
3,2,24,1,10,25,1,SHOTGUN,OWN,KC,LA,PASS,SHORT RIGHT
3,12,57,3,14,32,0,SHOTGUN,OWN,BAL,CLE,PASS,DEEP RIGHT
3,1,21,3,9,25,0,SHOTGUN,OWN,KC,LA,PASS,DEEP LEFT
4,14,31,2,30,38,0,SHOTGUN,OWN,LA,KC,PASS,DEEP MIDDLE
4,13,32,1,10,9,0,SHOTGUN,OWN,KC,LA,PASS,SHORT LEFT
4,12,51,2,3,16,1,SHOTGUN,OWN,KC,LA,PASS,SHORT MIDDLE
